product_id,branch_id,quantity,transaction_date,unit_price,total_amount,payment_method,created_at
241,2,1,2025-11-05,7546.45,7546.45,card,2025-11-25 06:33:02.125872
243,2,4,2025-11-05,2613.6,10454.4,cash,2025-11-25 06:33:02.125872
244,2,2,2025-11-05,3999.69,7999.38,cash,2025-11-25 06:33:02.125872
245,2,3,2025-11-05,4972.98,14918.939999999999,cash,2025-11-25 06:33:02.125872
247,2,2,2025-11-05,9460.08,18920.16,other,2025-11-25 06:33:02.125872
248,2,1,2025-11-05,7646.09,7646.09,card,2025-11-25 06:33:02.125872
250,2,1,2025-11-05,1376.35,1376.35,other,2025-11-25 06:33:02.125872
251,2,2,2025-11-05,1211.9,2423.8,card,2025-11-25 06:33:02.125872
253,2,1,2025-11-05,848.86,848.86,card,2025-11-25 06:33:02.125872
254,2,4,2025-11-05,2664.43,10657.72,gcash,2025-11-25 06:33:02.125872
255,2,2,2025-11-05,3224.25,6448.5,card,2025-11-25 06:33:02.125872
256,2,2,2025-11-05,4278.46,8556.92,cash,2025-11-25 06:33:02.125872
257,2,4,2025-11-05,5079.65,20318.6,gcash,2025-11-25 06:33:02.125872
258,2,1,2025-11-05,4561.77,4561.77,gcash,2025-11-25 06:33:02.125872
259,2,1,2025-11-05,955.92,955.92,gcash,2025-11-25 06:33:02.125872
261,2,3,2025-11-05,4783.1,14349.300000000001,card,2025-11-25 06:33:02.125872
218,2,6,2025-11-06,79331.7,475990.19999999995,cash,2025-11-25 06:33:02.125872
222,2,1,2025-11-06,387.56,387.56,other,2025-11-25 06:33:02.125872
223,2,1,2025-11-06,134.36,134.36,cash,2025-11-25 06:33:02.125872
224,2,6,2025-11-06,1772.67,10636.02,card,2025-11-25 06:33:02.125872
225,2,1,2025-11-06,10644.4,10644.4,cash,2025-11-25 06:33:02.125872
227,2,2,2025-11-06,3894.61,7789.22,card,2025-11-25 06:33:02.125872
228,2,4,2025-11-06,6788.35,27153.4,card,2025-11-25 06:33:02.125872
229,2,5,2025-11-06,8660.71,43303.549999999996,gcash,2025-11-25 06:33:02.125872
230,2,3,2025-11-06,4408.76,13226.28,gcash,2025-11-25 06:33:02.125872
233,2,3,2025-11-06,2114.44,6343.32,card,2025-11-25 06:33:02.125872
234,2,2,2025-11-06,2078.6,4157.2,gcash,2025-11-25 06:33:02.125872
235,2,1,2025-11-06,1128.0,1128.0,card,2025-11-25 06:33:02.125872
237,2,2,2025-11-06,6640.37,13280.74,gcash,2025-11-25 06:33:02.125872
238,2,1,2025-11-06,9473.08,9473.08,cash,2025-11-25 06:33:02.125872
239,2,3,2025-11-06,11510.9,34532.7,card,2025-11-25 06:33:02.125872
241,2,3,2025-11-06,7546.45,22639.35,card,2025-11-25 06:33:02.125872
243,2,3,2025-11-06,2613.6,7840.799999999999,gcash,2025-11-25 06:33:02.125872
244,2,3,2025-11-06,3999.69,11999.07,card,2025-11-25 06:33:02.125872
247,2,1,2025-11-06,9460.08,9460.08,other,2025-11-25 06:33:02.125872
248,2,1,2025-11-06,7646.09,7646.09,cash,2025-11-25 06:33:02.125872
249,2,1,2025-11-06,5086.05,5086.05,gcash,2025-11-25 06:33:02.125872
250,2,2,2025-11-06,1376.35,2752.7,gcash,2025-11-25 06:33:02.125872
252,2,4,2025-11-06,947.24,3788.96,gcash,2025-11-25 06:33:02.125872
253,2,1,2025-11-06,848.86,848.86,cash,2025-11-25 06:33:02.125872
254,2,4,2025-11-06,2664.43,10657.72,card,2025-11-25 06:33:02.125872
256,2,2,2025-11-06,4278.46,8556.92,card,2025-11-25 06:33:02.125872
257,2,3,2025-11-06,5079.65,15238.949999999999,other,2025-11-25 06:33:02.125872
259,2,1,2025-11-06,955.92,955.92,cash,2025-11-25 06:33:02.125872
261,2,5,2025-11-06,4783.1,23915.5,cash,2025-11-25 06:33:02.125872
218,2,2,2025-11-07,79331.7,158663.4,cash,2025-11-25 06:33:02.125872
222,2,2,2025-11-07,387.56,775.12,gcash,2025-11-25 06:33:02.125872
223,2,1,2025-11-07,134.36,134.36,cash,2025-11-25 06:33:02.125872
224,2,1,2025-11-07,1772.67,1772.67,gcash,2025-11-25 06:33:02.125872
225,2,1,2025-11-07,10644.4,10644.4,cash,2025-11-25 06:33:02.125872
226,2,1,2025-11-07,5503.97,5503.97,other,2025-11-25 06:33:02.125872
227,2,1,2025-11-07,3894.61,3894.61,card,2025-11-25 06:33:02.125872
228,2,2,2025-11-07,6788.35,13576.7,cash,2025-11-25 06:33:02.125872
229,2,2,2025-11-07,8660.71,17321.42,gcash,2025-11-25 06:33:02.125872
230,2,1,2025-11-07,4408.76,4408.76,cash,2025-11-25 06:33:02.125872
232,2,2,2025-11-07,4628.89,9257.78,card,2025-11-25 06:33:02.125872
233,2,6,2025-11-07,2114.44,12686.64,card,2025-11-25 06:33:02.125872
235,2,3,2025-11-07,1128.0,3384.0,cash,2025-11-25 06:33:02.125872
236,2,2,2025-11-07,7286.91,14573.82,gcash,2025-11-25 06:33:02.125872
237,2,3,2025-11-07,6640.37,19921.11,gcash,2025-11-25 06:33:02.125872
238,2,2,2025-11-07,9473.08,18946.16,card,2025-11-25 06:33:02.125872
239,2,3,2025-11-07,11510.9,34532.7,gcash,2025-11-25 06:33:02.125872
240,2,4,2025-11-07,4014.55,16058.2,cash,2025-11-25 06:33:02.125872
241,2,1,2025-11-07,7546.45,7546.45,cash,2025-11-25 06:33:02.125872
243,2,2,2025-11-07,2613.6,5227.2,card,2025-11-25 06:33:02.125872
244,2,3,2025-11-07,3999.69,11999.07,gcash,2025-11-25 06:33:02.125872
245,2,3,2025-11-07,4972.98,14918.939999999999,card,2025-11-25 06:33:02.125872
246,2,1,2025-11-07,2203.71,2203.71,other,2025-11-25 06:33:02.125872
247,2,5,2025-11-07,9460.08,47300.4,gcash,2025-11-25 06:33:02.125872
248,2,1,2025-11-07,7646.09,7646.09,card,2025-11-25 06:33:02.125872
249,2,2,2025-11-07,5086.05,10172.1,card,2025-11-25 06:33:02.125872
250,2,2,2025-11-07,1376.35,2752.7,gcash,2025-11-25 06:33:02.125872
251,2,2,2025-11-07,1211.9,2423.8,card,2025-11-25 06:33:02.125872
252,2,3,2025-11-07,947.24,2841.7200000000003,other,2025-11-25 06:33:02.125872
253,2,3,2025-11-07,848.86,2546.58,cash,2025-11-25 06:33:02.125872
254,2,1,2025-11-07,2664.43,2664.43,other,2025-11-25 06:33:02.125872
255,2,2,2025-11-07,3224.25,6448.5,cash,2025-11-25 06:33:02.125872
257,2,1,2025-11-07,5079.65,5079.65,card,2025-11-25 06:33:02.125872
258,2,2,2025-11-07,4561.77,9123.54,gcash,2025-11-25 06:33:02.125872
259,2,1,2025-11-07,955.92,955.92,card,2025-11-25 06:33:02.125872
218,2,1,2025-11-08,79331.7,79331.7,cash,2025-11-25 06:33:02.125872
222,2,2,2025-11-08,387.56,775.12,card,2025-11-25 06:33:02.125872
223,2,1,2025-11-08,134.36,134.36,gcash,2025-11-25 06:33:02.125872
225,2,2,2025-11-08,10644.4,21288.8,other,2025-11-25 06:33:02.125872
227,2,3,2025-11-08,3894.61,11683.83,gcash,2025-11-25 06:33:02.125872
228,2,1,2025-11-08,6788.35,6788.35,cash,2025-11-25 06:33:02.125872
229,2,2,2025-11-08,8660.71,17321.42,gcash,2025-11-25 06:33:02.125872
230,2,2,2025-11-08,4408.76,8817.52,gcash,2025-11-25 06:33:02.125872
232,2,1,2025-11-08,4628.89,4628.89,card,2025-11-25 06:33:02.125872
233,2,4,2025-11-08,2114.44,8457.76,gcash,2025-11-25 06:33:02.125872
236,2,4,2025-11-08,7286.91,29147.64,card,2025-11-25 06:33:02.125872
237,2,3,2025-11-08,6640.37,19921.11,gcash,2025-11-25 06:33:02.125872
238,2,2,2025-11-08,9473.08,18946.16,cash,2025-11-25 06:33:02.125872
239,2,4,2025-11-08,11510.9,46043.6,cash,2025-11-25 06:33:02.125872
240,2,2,2025-11-08,4014.55,8029.1,card,2025-11-25 06:33:02.125872
243,2,3,2025-11-08,2613.6,7840.799999999999,card,2025-11-25 06:33:02.125872
244,2,2,2025-11-08,3999.69,7999.38,other,2025-11-25 06:33:02.125872
245,2,1,2025-11-08,4972.98,4972.98,gcash,2025-11-25 06:33:02.125872
247,2,1,2025-11-08,9460.08,9460.08,gcash,2025-11-25 06:33:02.125872
248,2,1,2025-11-08,7646.09,7646.09,card,2025-11-25 06:33:02.125872
249,2,1,2025-11-08,5086.05,5086.05,cash,2025-11-25 06:33:02.125872
253,2,2,2025-11-08,848.86,1697.72,other,2025-11-25 06:33:02.125872
254,2,2,2025-11-08,2664.43,5328.86,card,2025-11-25 06:33:02.125872
255,2,3,2025-11-08,3224.25,9672.75,cash,2025-11-25 06:33:02.125872
256,2,1,2025-11-08,4278.46,4278.46,card,2025-11-25 06:33:02.125872
257,2,3,2025-11-08,5079.65,15238.949999999999,card,2025-11-25 06:33:02.125872
259,2,3,2025-11-08,955.92,2867.7599999999998,card,2025-11-25 06:33:02.125872
260,2,1,2025-11-08,4692.72,4692.72,other,2025-11-25 06:33:02.125872
261,2,3,2025-11-08,4783.1,14349.300000000001,gcash,2025-11-25 06:33:02.125872
218,2,6,2025-11-09,79331.7,475990.19999999995,other,2025-11-25 06:33:02.125872
221,2,2,2025-11-09,146.16,292.32,card,2025-11-25 06:33:02.125872
222,2,1,2025-11-09,387.56,387.56,gcash,2025-11-25 06:33:02.125872
223,2,1,2025-11-09,134.36,134.36,other,2025-11-25 06:33:02.125872
224,2,1,2025-11-09,1772.67,1772.67,card,2025-11-25 06:33:02.125872
225,2,1,2025-11-09,10644.4,10644.4,gcash,2025-11-25 06:33:02.125872
228,2,1,2025-11-09,6788.35,6788.35,gcash,2025-11-25 06:33:02.125872
229,2,4,2025-11-09,8660.71,34642.84,other,2025-11-25 06:33:02.125872
230,2,4,2025-11-09,4408.76,17635.04,other,2025-11-25 06:33:02.125872
231,2,1,2025-11-09,4998.46,4998.46,cash,2025-11-25 06:33:02.125872
232,2,1,2025-11-09,4628.89,4628.89,cash,2025-11-25 06:33:02.125872
233,2,3,2025-11-09,2114.44,6343.32,card,2025-11-25 06:33:02.125872
234,2,1,2025-11-09,2078.6,2078.6,card,2025-11-25 06:33:02.125872
235,2,3,2025-11-09,1128.0,3384.0,gcash,2025-11-25 06:33:02.125872
236,2,1,2025-11-09,7286.91,7286.91,cash,2025-11-25 06:33:02.125872
237,2,2,2025-11-09,6640.37,13280.74,gcash,2025-11-25 06:33:02.125872
238,2,1,2025-11-09,9473.08,9473.08,gcash,2025-11-25 06:33:02.125872
239,2,1,2025-11-09,11510.9,11510.9,gcash,2025-11-25 06:33:02.125872
240,2,1,2025-11-09,4014.55,4014.55,other,2025-11-25 06:33:02.125872
241,2,2,2025-11-09,7546.45,15092.9,card,2025-11-25 06:33:02.125872
243,2,2,2025-11-09,2613.6,5227.2,other,2025-11-25 06:33:02.125872
244,2,4,2025-11-09,3999.69,15998.76,card,2025-11-25 06:33:02.125872
245,2,2,2025-11-09,4972.98,9945.96,gcash,2025-11-25 06:33:02.125872
247,2,1,2025-11-09,9460.08,9460.08,gcash,2025-11-25 06:33:02.125872
248,2,4,2025-11-09,7646.09,30584.36,card,2025-11-25 06:33:02.125872
249,2,1,2025-11-09,5086.05,5086.05,cash,2025-11-25 06:33:02.125872
251,2,2,2025-11-09,1211.9,2423.8,card,2025-11-25 06:33:02.125872
253,2,4,2025-11-09,848.86,3395.44,other,2025-11-25 06:33:02.125872
254,2,3,2025-11-09,2664.43,7993.289999999999,gcash,2025-11-25 06:33:02.125872
257,2,2,2025-11-09,5079.65,10159.3,card,2025-11-25 06:33:02.125872
258,2,1,2025-11-09,4561.77,4561.77,cash,2025-11-25 06:33:02.125872
260,2,1,2025-11-09,4692.72,4692.72,card,2025-11-25 06:33:02.125872
261,2,3,2025-11-09,4783.1,14349.300000000001,gcash,2025-11-25 06:33:02.125872
218,2,1,2025-11-10,79331.7,79331.7,cash,2025-11-25 06:33:02.125872
219,2,1,2025-11-10,72445.7,72445.7,gcash,2025-11-25 06:33:02.125872
221,2,1,2025-11-10,146.16,146.16,card,2025-11-25 06:33:02.125872
223,2,3,2025-11-10,134.36,403.08000000000004,other,2025-11-25 06:33:02.125872
224,2,1,2025-11-10,1772.67,1772.67,card,2025-11-25 06:33:02.125872
225,2,1,2025-11-10,10644.4,10644.4,cash,2025-11-25 06:33:02.125872
226,2,1,2025-11-10,5503.97,5503.97,other,2025-11-25 06:33:02.125872
227,2,2,2025-11-10,3894.61,7789.22,card,2025-11-25 06:33:02.125872
228,2,6,2025-11-10,6788.35,40730.100000000006,card,2025-11-25 06:33:02.125872
229,2,3,2025-11-10,8660.71,25982.129999999997,other,2025-11-25 06:33:02.125872
230,2,3,2025-11-10,4408.76,13226.28,other,2025-11-25 06:33:02.125872
231,2,1,2025-11-10,4998.46,4998.46,cash,2025-11-25 06:33:02.125872
232,2,4,2025-11-10,4628.89,18515.56,gcash,2025-11-25 06:33:02.125872
233,2,1,2025-11-10,2114.44,2114.44,gcash,2025-11-25 06:33:02.125872
234,2,1,2025-11-10,2078.6,2078.6,other,2025-11-25 06:33:02.125872
236,2,1,2025-11-10,7286.91,7286.91,cash,2025-11-25 06:33:02.125872
237,2,2,2025-11-10,6640.37,13280.74,cash,2025-11-25 06:33:02.125872
238,2,2,2025-11-10,9473.08,18946.16,cash,2025-11-25 06:33:02.125872
239,2,2,2025-11-10,11510.9,23021.8,card,2025-11-25 06:33:02.125872
240,2,2,2025-11-10,4014.55,8029.1,cash,2025-11-25 06:33:02.125872
242,2,1,2025-11-10,5588.69,5588.69,gcash,2025-11-25 06:33:02.125872
243,2,2,2025-11-10,2613.6,5227.2,other,2025-11-25 06:33:02.125872
244,2,3,2025-11-10,3999.69,11999.07,card,2025-11-25 06:33:02.125872
245,2,1,2025-11-10,4972.98,4972.98,gcash,2025-11-25 06:33:02.125872
246,2,1,2025-11-10,2203.71,2203.71,gcash,2025-11-25 06:33:02.125872
247,2,3,2025-11-10,9460.08,28380.239999999998,other,2025-11-25 06:33:02.125872
248,2,2,2025-11-10,7646.09,15292.18,card,2025-11-25 06:33:02.125872
249,2,2,2025-11-10,5086.05,10172.1,cash,2025-11-25 06:33:02.125872
250,2,1,2025-11-10,1376.35,1376.35,cash,2025-11-25 06:33:02.125872
251,2,1,2025-11-10,1211.9,1211.9,gcash,2025-11-25 06:33:02.125872
252,2,1,2025-11-10,947.24,947.24,cash,2025-11-25 06:33:02.125872
253,2,2,2025-11-10,848.86,1697.72,cash,2025-11-25 06:33:02.125872
254,2,6,2025-11-10,2664.43,15986.579999999998,cash,2025-11-25 06:33:02.125872
256,2,1,2025-11-10,4278.46,4278.46,card,2025-11-25 06:33:02.125872
257,2,1,2025-11-10,5079.65,5079.65,cash,2025-11-25 06:33:02.125872
259,2,3,2025-11-10,955.92,2867.7599999999998,gcash,2025-11-25 06:33:02.125872
260,2,1,2025-11-10,4692.72,4692.72,gcash,2025-11-25 06:33:02.125872
261,2,3,2025-11-10,4783.1,14349.300000000001,cash,2025-11-25 06:33:02.125872
218,2,1,2025-11-11,79331.7,79331.7,gcash,2025-11-25 06:33:02.125872
220,2,2,2025-11-11,35169.3,70338.6,gcash,2025-11-25 06:33:02.125872
222,2,3,2025-11-11,387.56,1162.68,gcash,2025-11-25 06:33:02.125872
223,2,2,2025-11-11,134.36,268.72,card,2025-11-25 06:33:02.125872
224,2,6,2025-11-11,1772.67,10636.02,other,2025-11-25 06:33:02.125872
225,2,4,2025-11-11,10644.4,42577.6,gcash,2025-11-25 06:33:02.125872
226,2,1,2025-11-11,5503.97,5503.97,card,2025-11-25 06:33:02.125872
228,2,2,2025-11-11,6788.35,13576.7,other,2025-11-25 06:33:02.125872
229,2,5,2025-11-11,8660.71,43303.549999999996,other,2025-11-25 06:33:02.125872
230,2,6,2025-11-11,4408.76,26452.56,card,2025-11-25 06:33:02.125872
232,2,4,2025-11-11,4628.89,18515.56,other,2025-11-25 06:33:02.125872
233,2,3,2025-11-11,2114.44,6343.32,card,2025-11-25 06:33:02.125872
234,2,3,2025-11-11,2078.6,6235.799999999999,other,2025-11-25 06:33:02.125872
235,2,1,2025-11-11,1128.0,1128.0,card,2025-11-25 06:33:02.125872
236,2,4,2025-11-11,7286.91,29147.64,cash,2025-11-25 06:33:02.125872
237,2,2,2025-11-11,6640.37,13280.74,gcash,2025-11-25 06:33:02.125872
238,2,1,2025-11-11,9473.08,9473.08,card,2025-11-25 06:33:02.125872
239,2,3,2025-11-11,11510.9,34532.7,gcash,2025-11-25 06:33:02.125872
240,2,6,2025-11-11,4014.55,24087.300000000003,card,2025-11-25 06:33:02.125872
241,2,1,2025-11-11,7546.45,7546.45,cash,2025-11-25 06:33:02.125872
243,2,2,2025-11-11,2613.6,5227.2,gcash,2025-11-25 06:33:02.125872
244,2,2,2025-11-11,3999.69,7999.38,other,2025-11-25 06:33:02.125872
246,2,2,2025-11-11,2203.71,4407.42,card,2025-11-25 06:33:02.125872
247,2,3,2025-11-11,9460.08,28380.239999999998,cash,2025-11-25 06:33:02.125872
248,2,1,2025-11-11,7646.09,7646.09,other,2025-11-25 06:33:02.125872
249,2,3,2025-11-11,5086.05,15258.150000000001,cash,2025-11-25 06:33:02.125872
250,2,1,2025-11-11,1376.35,1376.35,card,2025-11-25 06:33:02.125872
251,2,3,2025-11-11,1211.9,3635.7000000000003,gcash,2025-11-25 06:33:02.125872
252,2,2,2025-11-11,947.24,1894.48,other,2025-11-25 06:33:02.125872
253,2,1,2025-11-11,848.86,848.86,card,2025-11-25 06:33:02.125872
254,2,2,2025-11-11,2664.43,5328.86,other,2025-11-25 06:33:02.125872
255,2,1,2025-11-11,3224.25,3224.25,other,2025-11-25 06:33:02.125872
256,2,2,2025-11-11,4278.46,8556.92,gcash,2025-11-25 06:33:02.125872
257,2,4,2025-11-11,5079.65,20318.6,cash,2025-11-25 06:33:02.125872
258,2,1,2025-11-11,4561.77,4561.77,cash,2025-11-25 06:33:02.125872
259,2,3,2025-11-11,955.92,2867.7599999999998,other,2025-11-25 06:33:02.125872
260,2,3,2025-11-11,4692.72,14078.16,gcash,2025-11-25 06:33:02.125872
261,2,3,2025-11-11,4783.1,14349.300000000001,gcash,2025-11-25 06:33:02.125872
218,2,4,2025-11-12,79331.7,317326.8,card,2025-11-25 06:33:02.125872
219,2,1,2025-11-12,72445.7,72445.7,cash,2025-11-25 06:33:02.125872
221,2,1,2025-11-12,146.16,146.16,cash,2025-11-25 06:33:02.125872
222,2,1,2025-11-12,387.56,387.56,other,2025-11-25 06:33:02.125872
223,2,2,2025-11-12,134.36,268.72,gcash,2025-11-25 06:33:02.125872
224,2,5,2025-11-12,1772.67,8863.35,other,2025-11-25 06:33:02.125872
225,2,2,2025-11-12,10644.4,21288.8,other,2025-11-25 06:33:02.125872
227,2,1,2025-11-12,3894.61,3894.61,cash,2025-11-25 06:33:02.125872
229,2,2,2025-11-12,8660.71,17321.42,other,2025-11-25 06:33:02.125872
230,2,3,2025-11-12,4408.76,13226.28,other,2025-11-25 06:33:02.125872
232,2,3,2025-11-12,4628.89,13886.670000000002,cash,2025-11-25 06:33:02.125872
233,2,8,2025-11-12,2114.44,16915.52,other,2025-11-25 06:33:02.125872
235,2,2,2025-11-12,1128.0,2256.0,other,2025-11-25 06:33:02.125872
237,2,2,2025-11-12,6640.37,13280.74,card,2025-11-25 06:33:02.125872
239,2,2,2025-11-12,11510.9,23021.8,cash,2025-11-25 06:33:02.125872
240,2,3,2025-11-12,4014.55,12043.650000000001,other,2025-11-25 06:33:02.125872
241,2,4,2025-11-12,7546.45,30185.8,gcash,2025-11-25 06:33:02.125872
243,2,2,2025-11-12,2613.6,5227.2,gcash,2025-11-25 06:33:02.125872
244,2,2,2025-11-12,3999.69,7999.38,other,2025-11-25 06:33:02.125872
245,2,3,2025-11-12,4972.98,14918.939999999999,cash,2025-11-25 06:33:02.125872
246,2,1,2025-11-12,2203.71,2203.71,gcash,2025-11-25 06:33:02.125872
247,2,1,2025-11-12,9460.08,9460.08,other,2025-11-25 06:33:02.125872
249,2,2,2025-11-12,5086.05,10172.1,cash,2025-11-25 06:33:02.125872
250,2,1,2025-11-12,1376.35,1376.35,card,2025-11-25 06:33:02.125872
252,2,1,2025-11-12,947.24,947.24,card,2025-11-25 06:33:02.125872
253,2,1,2025-11-12,848.86,848.86,cash,2025-11-25 06:33:02.125872
254,2,1,2025-11-12,2664.43,2664.43,card,2025-11-25 06:33:02.125872
255,2,2,2025-11-12,3224.25,6448.5,gcash,2025-11-25 06:33:02.125872
256,2,2,2025-11-12,4278.46,8556.92,cash,2025-11-25 06:33:02.125872
257,2,3,2025-11-12,5079.65,15238.949999999999,other,2025-11-25 06:33:02.125872
258,2,1,2025-11-12,4561.77,4561.77,card,2025-11-25 06:33:02.125872
259,2,4,2025-11-12,955.92,3823.68,cash,2025-11-25 06:33:02.125872
260,2,1,2025-11-12,4692.72,4692.72,cash,2025-11-25 06:33:02.125872
261,2,3,2025-11-12,4783.1,14349.300000000001,cash,2025-11-25 06:33:02.125872
218,2,5,2025-11-13,79331.7,396658.5,other,2025-11-25 06:33:02.125872
221,2,3,2025-11-13,146.16,438.48,other,2025-11-25 06:33:02.125872
222,2,2,2025-11-13,387.56,775.12,card,2025-11-25 06:33:02.125872
224,2,3,2025-11-13,1772.67,5318.01,gcash,2025-11-25 06:33:02.125872
225,2,4,2025-11-13,10644.4,42577.6,card,2025-11-25 06:33:02.125872
226,2,1,2025-11-13,5503.97,5503.97,gcash,2025-11-25 06:33:02.125872
228,2,1,2025-11-13,6788.35,6788.35,card,2025-11-25 06:33:02.125872
229,2,3,2025-11-13,8660.71,25982.129999999997,other,2025-11-25 06:33:02.125872
230,2,6,2025-11-13,4408.76,26452.56,other,2025-11-25 06:33:02.125872
232,2,4,2025-11-13,4628.89,18515.56,other,2025-11-25 06:33:02.125872
233,2,4,2025-11-13,2114.44,8457.76,cash,2025-11-25 06:33:02.125872
234,2,1,2025-11-13,2078.6,2078.6,cash,2025-11-25 06:33:02.125872
236,2,5,2025-11-13,7286.91,36434.55,gcash,2025-11-25 06:33:02.125872
237,2,5,2025-11-13,6640.37,33201.85,cash,2025-11-25 06:33:02.125872
238,2,2,2025-11-13,9473.08,18946.16,card,2025-11-25 06:33:02.125872
239,2,2,2025-11-13,11510.9,23021.8,card,2025-11-25 06:33:02.125872
240,2,4,2025-11-13,4014.55,16058.2,cash,2025-11-25 06:33:02.125872
243,2,1,2025-11-13,2613.6,2613.6,cash,2025-11-25 06:33:02.125872
244,2,3,2025-11-13,3999.69,11999.07,card,2025-11-25 06:33:02.125872
245,2,3,2025-11-13,4972.98,14918.939999999999,gcash,2025-11-25 06:33:02.125872
250,2,1,2025-11-13,1376.35,1376.35,cash,2025-11-25 06:33:02.125872
251,2,1,2025-11-13,1211.9,1211.9,cash,2025-11-25 06:33:02.125872
252,2,5,2025-11-13,947.24,4736.2,other,2025-11-25 06:33:02.125872
253,2,1,2025-11-13,848.86,848.86,other,2025-11-25 06:33:02.125872
254,2,5,2025-11-13,2664.43,13322.15,cash,2025-11-25 06:33:02.125872
255,2,1,2025-11-13,3224.25,3224.25,other,2025-11-25 06:33:02.125872
256,2,1,2025-11-13,4278.46,4278.46,card,2025-11-25 06:33:02.125872
257,2,3,2025-11-13,5079.65,15238.949999999999,cash,2025-11-25 06:33:02.125872
258,2,3,2025-11-13,4561.77,13685.310000000001,gcash,2025-11-25 06:33:02.125872
259,2,1,2025-11-13,955.92,955.92,gcash,2025-11-25 06:33:02.125872
260,2,2,2025-11-13,4692.72,9385.44,cash,2025-11-25 06:33:02.125872
261,2,3,2025-11-13,4783.1,14349.300000000001,card,2025-11-25 06:33:02.125872
218,2,8,2025-11-14,79331.7,634653.6,gcash,2025-11-25 06:33:02.125872
219,2,1,2025-11-14,72445.7,72445.7,cash,2025-11-25 06:33:02.125872
222,2,2,2025-11-14,387.56,775.12,cash,2025-11-25 06:33:02.125872
223,2,1,2025-11-14,134.36,134.36,cash,2025-11-25 06:33:02.125872
225,2,2,2025-11-14,10644.4,21288.8,card,2025-11-25 06:33:02.125872
226,2,2,2025-11-14,5503.97,11007.94,card,2025-11-25 06:33:02.125872
227,2,1,2025-11-14,3894.61,3894.61,card,2025-11-25 06:33:02.125872
228,2,2,2025-11-14,6788.35,13576.7,card,2025-11-25 06:33:02.125872
229,2,3,2025-11-14,8660.71,25982.129999999997,cash,2025-11-25 06:33:02.125872
230,2,3,2025-11-14,4408.76,13226.28,gcash,2025-11-25 06:33:02.125872
232,2,3,2025-11-14,4628.89,13886.670000000002,card,2025-11-25 06:33:02.125872
233,2,1,2025-11-14,2114.44,2114.44,gcash,2025-11-25 06:33:02.125872
234,2,3,2025-11-14,2078.6,6235.799999999999,gcash,2025-11-25 06:33:02.125872
236,2,2,2025-11-14,7286.91,14573.82,gcash,2025-11-25 06:33:02.125872
237,2,3,2025-11-14,6640.37,19921.11,card,2025-11-25 06:33:02.125872
238,2,2,2025-11-14,9473.08,18946.16,cash,2025-11-25 06:33:02.125872
239,2,1,2025-11-14,11510.9,11510.9,other,2025-11-25 06:33:02.125872
240,2,2,2025-11-14,4014.55,8029.1,cash,2025-11-25 06:33:02.125872
243,2,3,2025-11-14,2613.6,7840.799999999999,gcash,2025-11-25 06:33:02.125872
244,2,2,2025-11-14,3999.69,7999.38,card,2025-11-25 06:33:02.125872
245,2,3,2025-11-14,4972.98,14918.939999999999,other,2025-11-25 06:33:02.125872
246,2,1,2025-11-14,2203.71,2203.71,cash,2025-11-25 06:33:02.125872
247,2,1,2025-11-14,9460.08,9460.08,card,2025-11-25 06:33:02.125872
248,2,2,2025-11-14,7646.09,15292.18,other,2025-11-25 06:33:02.125872
249,2,3,2025-11-14,5086.05,15258.150000000001,card,2025-11-25 06:33:02.125872
250,2,1,2025-11-14,1376.35,1376.35,gcash,2025-11-25 06:33:02.125872
251,2,1,2025-11-14,1211.9,1211.9,gcash,2025-11-25 06:33:02.125872
253,2,1,2025-11-14,848.86,848.86,gcash,2025-11-25 06:33:02.125872
254,2,3,2025-11-14,2664.43,7993.289999999999,card,2025-11-25 06:33:02.125872
255,2,1,2025-11-14,3224.25,3224.25,card,2025-11-25 06:33:02.125872
257,2,2,2025-11-14,5079.65,10159.3,gcash,2025-11-25 06:33:02.125872
259,2,3,2025-11-14,955.92,2867.7599999999998,other,2025-11-25 06:33:02.125872
260,2,1,2025-11-14,4692.72,4692.72,cash,2025-11-25 06:33:02.125872
261,2,2,2025-11-14,4783.1,9566.2,card,2025-11-25 06:33:02.125872
218,2,1,2025-11-15,79331.7,79331.7,cash,2025-11-25 06:33:02.125872
220,2,1,2025-11-15,35169.3,35169.3,other,2025-11-25 06:33:02.125872
221,2,1,2025-11-15,146.16,146.16,gcash,2025-11-25 06:33:02.125872
223,2,3,2025-11-15,134.36,403.08000000000004,gcash,2025-11-25 06:33:02.125872
224,2,3,2025-11-15,1772.67,5318.01,other,2025-11-25 06:33:02.125872
225,2,2,2025-11-15,10644.4,21288.8,gcash,2025-11-25 06:33:02.125872
227,2,4,2025-11-15,3894.61,15578.44,card,2025-11-25 06:33:02.125872
228,2,3,2025-11-15,6788.35,20365.050000000003,gcash,2025-11-25 06:33:02.125872
229,2,2,2025-11-15,8660.71,17321.42,card,2025-11-25 06:33:02.125872
232,2,4,2025-11-15,4628.89,18515.56,gcash,2025-11-25 06:33:02.125872
233,2,2,2025-11-15,2114.44,4228.88,card,2025-11-25 06:33:02.125872
234,2,3,2025-11-15,2078.6,6235.799999999999,card,2025-11-25 06:33:02.125872
235,2,2,2025-11-15,1128.0,2256.0,other,2025-11-25 06:33:02.125872
237,2,4,2025-11-15,6640.37,26561.48,other,2025-11-25 06:33:02.125872
